barrio,poblacion,hogares,nbi,pct_nbi,escuelas_total,escuelas_estatales,escuelas_privadas,dispensarios_municipales,paradas_colectivo,lineas_colectivo,luminarias_reportes,comisarias,centros_vecinales,hogares_por_poblacion,poblacion_log,pct_escuelas_privadas,escuelas_por_1000_hab,dispensarios_por_10000_hab,comisarias_por_10000_hab,paradas_por_1000_hab,centros_vecinales_por_10000_hab,tiene_escuela,tiene_dispensario,tiene_comisaria,tiene_transporte,infraestructura_score,area_barrio_km2,densidad_poblacional,densidad_hogares,infraestructura_por_km2,educacion_ratio_publico_privado,centroide_lat,centroide_lon,cluster_barrio,cluster_descripcion,categoria_infraestructura,tooltip_barrio,servicios_basicos_score,infraestructura_por_habitante,ranking_infraestructura,percentil_infraestructura
LOS CIELOS,-0.487,-0.3966,-0.4048,-0.9179,-0.5499,-0.6587,-0.3168,-0.4858,-1.026,-0.7696,-0.5455,-0.2838,-1.0337,1.4691,-1.235,-0.4469,-0.7611,-0.4167,-0.2758,-1.0409,-0.6477,-1.1726,-0.4943,-0.2968,-3.369,-1.2289,-0.4005,-1.3516,-1.1573,-0.5199,-0.6046,-31.3714859295371,-64.28265773622033,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>LOS CIELOS</b><br>Pob: 500.0<br>Score: 0.00 (Muy Baja),-2.1885,-0.7304,1.5721,-1.6419
LOS EUCALIPTUS,-0.2398,-0.2426,-0.2904,-0.3648,-0.1551,-0.3118,0.0405,-0.4858,-0.6562,-0.1947,-0.3574,-0.2838,0.3244,-0.6815,0.0507,1.42,0.0988,-0.4167,-0.2758,-0.6881,0.0646,0.8528,-0.4943,-0.2968,0.2968,-0.5718,-0.2792,0.3725,0.1463,-0.3041,-0.6046,-31.4678374607454,-64.0885166553114,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>LOS EUCALIPTUS</b><br>Pob: 1741.0<br>Score: 0.12 (Baja),0.4055,-0.5155,0.5551,-0.5542
LOS FILTROS,-0.4169,-0.3966,-0.1609,1.9187,-0.1551,0.0351,-0.3168,-0.4858,-0.3788,-0.3864,-0.4727,-0.2838,-1.0337,-1.3926,-0.686,-0.4469,0.996,-0.4167,-0.2758,0.2201,-0.6477,0.8528,-0.4943,-0.2968,0.2968,0.4639,-0.2792,-0.5079,-0.6141,0.0358,0.5233,-31.4133081279979,-64.2484968686162,0.625,Tipo C (Infr 0.16 - NBI 14.4%),Alta,<b>LOS FILTROS</b><br>Pob: 852.0<br>Score: 0.32 (Alta),0.4055,0.4007,-0.8857,0.8868
LOS FRESNOS,-0.3741,-0.3713,-0.1151,1.8212,-0.3525,-0.3118,-0.3168,-0.4858,-1.026,-0.7696,-0.5455,-0.2838,1.6826,-1.462,-0.4538,-0.4469,-0.0583,-0.4167,-0.2758,-1.0409,1.6777,0.8528,-0.4943,-0.2968,-3.369,-0.8789,-0.3156,0.1579,-0.2029,-0.3556,-0.0407,-31.4709007424932,-64.0815785370936,0.625,Tipo C (Infr 0.16 - NBI 14.4%),Muy Baja,<b>LOS FRESNOS</b><br>Pob: 1067.0<br>Score: 0.07 (Muy Baja),-0.9109,-0.5436,1.2613,-1.2435
LOS GIGANTES,0.2983,0.1804,-0.0313,-0.223,0.0424,0.382,-0.3168,-0.4858,-0.009,-0.3864,-0.2968,-0.2838,0.3244,-0.5948,1.0166,-0.4469,-0.2527,-0.4167,-0.2758,-0.6605,-0.3685,0.8528,-0.4943,-0.2968,0.2968,-0.7291,0.0362,-0.1297,-0.215,-0.4744,1.0872,-31.3626362226789,-64.1695064760401,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>LOS GIGANTES</b><br>Pob: 4442.0<br>Score: 0.09 (Baja),0.4055,-0.6663,0.9506,-0.9352
LOS GRANADOS,0.0977,-0.0022,-0.0923,-0.1255,0.2398,0.382,0.0405,-0.4858,-0.4713,-0.3864,-0.4848,-0.2838,0.3244,-0.8376,0.7514,0.4866,0.1062,-0.4167,-0.2758,-0.7725,-0.2866,0.8528,-0.4943,-0.2968,0.2968,-0.6228,-0.1276,0.1602,-0.0504,-0.4314,-0.0407,-31.4233609670665,-64.2369958390385,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>LOS GRANADOS</b><br>Pob: 3435.0<br>Score: 0.11 (Baja),0.4055,-0.6299,0.661,-0.6512
LOS HORNILLOS,-0.442,-0.3966,-0.2523,0.8549,-0.5499,-0.6587,-0.3168,-0.4858,0.7307,0.1885,-0.5394,-0.2838,0.3244,-0.6989,-0.8511,-0.4469,-0.7611,-0.4167,-0.2758,2.6411,1.061,-1.1726,-0.4943,-0.2968,0.2968,1.1571,-0.3701,1.5242,1.0153,2.6136,-0.6046,-31.3409132203449,-64.1720953360985,1.6898,Tipo D (Infr 0.40 - NBI 2.8%),Muy Alta,<b>LOS HORNILLOS</b><br>Pob: 726.0<br>Score: 0.44 (Muy Alta),-0.9109,1.1405,-1.3236,1.2921
LOS JACARANDAES,-0.3266,-0.3312,0.1288,2.9718,-0.5499,-0.6587,-0.3168,-0.4858,-1.026,-0.7696,-0.5091,-0.2838,0.3244,-1.2365,-0.2464,-0.4469,-0.7611,-0.4167,-0.2758,-1.0409,0.3028,-1.1726,-0.4943,-0.2968,-3.369,-1.2289,-0.3095,0.3715,-0.0022,-0.5199,-0.6046,-31.4171979227171,-64.2364547163467,0.625,Tipo C (Infr 0.16 - NBI 14.4%),Muy Baja,<b>LOS JACARANDAES</b><br>Pob: 1305.0<br>Score: 0.00 (Muy Baja),-2.1885,-0.7304,1.5721,-1.6419
LOS JOSEFINOS,-0.487,-0.3966,-0.3362,-0.1201,-0.5499,-0.6587,-0.3168,1.9142,-1.026,-0.7696,-0.5455,-0.2838,0.3244,1.4691,-1.235,-0.4469,-0.7611,3.2291,-0.2758,-1.0409,1.8341,-1.1726,2.0231,-0.2968,-3.369,-0.0359,-0.3701,0.629,1.0153,1.0469,-0.6046,-31.4142006207762,-64.1238803796894,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Alta,<b>LOS JOSEFINOS</b><br>Pob: 500.0<br>Score: 0.22 (Alta),-0.9109,0.6279,-0.3489,0.3395
LOS NARANJOS,-0.2649,-0.1981,-0.3514,-0.6963,0.6346,0.382,0.7551,-0.4858,-0.1939,0.5718,2.0627,2.8315,0.3244,0.5499,-0.0266,1.42,2.0204,-0.4167,3.9761,-0.1864,0.1204,0.8528,-0.4943,3.369,0.2968,1.3074,-0.2489,-0.0722,0.0616,0.1465,-0.6046,-31.4296647566055,-64.226563138602,-1.5044,Tipo A (Infr 0.57 - NBI 4.5%),Muy Alta,<b>LOS NARANJOS</b><br>Pob: 1615.0<br>Score: 0.47 (Muy Alta),0.4055,0.1637,-1.3589,1.3579
LOS OLMOS,-0.2163,-0.2091,-0.2447,-0.2301,-0.1551,-0.6587,0.3978,-0.4858,0.1759,0.7634,-0.2058,-0.2838,0.3244,-0.4214,0.1178,3.2869,0.0464,-0.4167,-0.2758,0.0314,0.0199,0.8528,-0.4943,-0.2968,0.2968,-0.1315,-0.1821,-0.3289,-0.341,-0.3196,-0.9825,-31.4597965821554,-64.2172530936535,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>LOS OLMOS</b><br>Pob: 1859.0<br>Score: 0.20 (Media),0.4055,-0.3943,-0.2218,0.2287
LOS OLMOS SUD,-0.0913,-0.1568,-0.0389,0.4206,-0.3525,-0.3118,-0.3168,1.9142,0.7307,-0.0031,-0.4302,-0.2838,1.6826,-1.0284,0.4181,-0.4469,-0.462,1.7849,-0.2758,0.1312,0.3512,0.8528,2.0231,-0.2968,0.2968,0.4,-0.1458,-0.1793,-0.3348,-0.2653,-0.0407,-31.465400290473603,-64.21545121967615,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Alta,<b>LOS OLMOS SUD</b><br>Pob: 2486.0<br>Score: 0.30 (Alta),1.6832,-0.3574,-0.8363,0.8383
LOS PARAISOS,0.4253,0.3943,-0.0999,-0.4854,0.0424,-0.6587,0.7551,-0.4858,1.5628,0.3802,1.6624,-0.2838,0.3244,0.1336,1.1548,3.2869,-0.32,-0.4167,-0.2758,-0.1956,-0.4033,0.8528,-0.4943,-0.2968,0.2968,-0.4612,-0.1094,0.7441,0.6962,-0.4148,-1.0276,-31.3830882690084,-64.1946480503973,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>LOS PARAISOS</b><br>Pob: 5079.0<br>Score: 0.14 (Baja),0.4055,-0.6443,0.3926,-0.381
LOS PINOS,-0.2079,-0.214,-0.2447,-0.2177,-0.1551,0.0351,-0.3168,1.9142,-0.3788,-0.0031,0.425,-0.2838,0.3244,-0.6122,0.1415,-0.4469,0.024,2.464,-0.2758,-0.4764,0.005,0.8528,2.0231,-0.2968,0.2968,0.4709,-0.3034,1.0016,0.6487,0.1778,0.5233,-31.3936669516838,-64.1410319653281,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Alta,<b>LOS PINOS</b><br>Pob: 1901.0<br>Score: 0.32 (Alta),1.6832,-0.2214,-0.9139,0.9145
LOS PLATANOS,0.8086,0.6848,0.0373,-0.4428,1.0294,1.7696,0.0405,-0.4858,-0.009,0.1885,0.1824,-0.2838,-1.0337,-0.1092,1.4861,0.0198,0.0913,-0.4167,-0.2758,-0.8001,-0.6477,0.8528,-0.4943,-0.2968,0.2968,-0.648,0.1575,0.156,0.1215,-0.4783,1.0872,-31.4222080751586,-64.2307130188136,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>LOS PLATANOS</b><br>Pob: 7003.0<br>Score: 0.11 (Baja),0.4055,-0.6831,0.8023,-0.7897
LOS ROBLES,0.1065,0.0203,0.6928,1.7467,0.2398,0.7289,-0.3168,-0.4858,-0.2864,-0.3864,0.6859,-0.2838,0.3244,-0.6989,0.7648,-0.4469,0.0988,-0.4167,-0.2758,-0.6881,-0.2916,0.8528,-0.4943,-0.2968,0.2968,-0.5718,-0.0548,-0.1428,-0.2444,-0.4441,1.6512,-31.4010362677022,-64.2649086322231,0.625,Tipo C (Infr 0.16 - NBI 14.4%),Baja,<b>LOS ROBLES</b><br>Pob: 3479.0<br>Score: 0.12 (Baja),0.4055,-0.6228,0.5551,-0.5542
LOS SAUCES,-0.2609,-0.2487,-0.2371,-0.0865,-0.1551,0.0351,-0.3168,1.9142,-0.1939,-0.3864,-0.4484,-0.2838,0.3244,-0.4908,-0.0143,-0.4469,0.1511,2.935,-0.2758,-0.1972,0.1117,0.8528,2.0231,-0.2968,0.2968,0.8693,-0.2731,0.1904,0.0558,0.1362,0.5233,-31.4611868550392,-64.0988703018824,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Muy Alta,<b>LOS SAUCES</b><br>Pob: 1635.0<br>Score: 0.39 (Muy Alta),1.6832,0.0002,-1.1541,1.1536
LOS SOLES,-0.487,-0.3966,-0.4048,-0.9179,-0.5499,-0.6587,-0.3168,-0.4858,-0.5637,-0.578,-0.5455,-0.2838,-1.0337,1.4691,-1.235,-0.4469,-0.7611,-0.4167,-0.2758,0.4932,-0.6477,-1.1726,-0.4943,-0.2968,0.2968,-0.2346,-0.4005,-1.3516,-1.1573,-0.5199,-0.6046,-31.37321427576532,-64.27863327990656,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>LOS SOLES</b><br>Pob: 500.0<br>Score: 0.19 (Media),-0.9109,0.4017,-0.0664,0.0659
LOS SUENOS,-0.487,-0.3966,-0.4048,-0.9179,-0.5499,-0.6587,-0.3168,-0.4858,-0.9336,-0.578,-0.5455,-0.2838,-1.0337,1.4691,-1.235,-0.4469,-0.7611,-0.4167,-0.2758,-0.7341,-0.6477,-1.1726,-0.4943,-0.2968,0.2968,-1.0303,-0.4005,-1.3516,-1.1573,-0.5199,-0.6046,-31.3604453595515,-64.2832690939214,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>LOS SUENOS</b><br>Pob: 500.0<br>Score: 0.04 (Muy Baja),-0.9109,-0.5042,1.4167,-1.4167
LOURDES,-0.3051,-0.3317,-0.0237,1.869,-0.3525,-0.3118,-0.3168,-0.4858,1.3779,0.3802,-0.503,-0.2838,0.3244,-1.5661,-0.1649,-0.4469,-0.2302,-0.4167,-0.2758,1.7819,0.2308,0.8528,-0.4943,-0.2968,0.2968,0.865,-0.3216,0.8011,0.1714,0.5378,-0.0407,-31.3316515562663,-64.2559838632293,1.6898,Tipo D (Infr 0.40 - NBI 2.8%),Muy Alta,<b>LOURDES</b><br>Pob: 1413.0<br>Score: 0.39 (Muy Alta),0.4055,0.1132,-1.14,1.1397
MAIPU SECCION 1,-0.1838,-0.1332,-0.3514,-0.7353,-0.5499,-0.6587,-0.3168,-0.4858,0.5458,1.53,-0.5455,-0.2838,0.3244,0.3591,0.2045,-0.4469,-0.7611,-0.4167,-0.2758,0.2493,-0.0335,-1.1726,-0.4943,-0.2968,0.2968,-0.393,-0.2367,0.1316,0.2087,-0.3164,-0.6046,-31.4361764058547,-64.1595471854071,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>MAIPU SECCION 1</b><br>Pob: 2022.0<br>Score: 0.16 (Media),-0.9109,-0.495,0.2231,-0.2147
MAIPU SECCION 2,-0.1318,-0.0864,-0.3438,-0.7318,-0.5499,-0.6587,-0.3168,-0.4858,0.1759,1.3383,-0.5455,-0.2838,0.3244,0.3417,0.3304,-0.4469,-0.7611,-0.4167,-0.2758,-0.168,-0.1042,-1.1726,-0.4943,-0.2968,0.2968,-0.663,-0.1821,-0.0956,-0.0046,-0.4166,-0.6046,-31.4296995173019,-64.159805647332,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>MAIPU SECCION 2</b><br>Pob: 2283.0<br>Score: 0.11 (Baja),-0.9109,-0.5892,0.8517,-0.8382
MALDONADO,1.0108,0.5236,2.3316,2.4807,0.832,1.7696,-0.3168,-0.4858,-0.1014,-0.3864,-0.4666,-0.2838,-1.0337,-1.41,1.6264,-0.4469,-0.1106,-0.4167,-0.2758,-0.8492,-0.6477,0.8528,-0.4943,-0.2968,0.2968,-0.7806,0.7397,-0.5069,-0.6161,-0.5044,3.3431,-31.412245483126,-64.127450781327,0.625,Tipo C (Infr 0.16 - NBI 14.4%),Baja,<b>MALDONADO</b><br>Pob: 8018.0<br>Score: 0.08 (Baja),0.4055,-0.6985,1.0353,-1.0253
MANANTIALES I-MANANTIALES II,-0.487,-0.3966,-0.4048,-0.9179,-0.5499,-0.6587,-0.3168,-0.4858,-0.9336,-0.578,-0.5455,-0.2838,-1.0337,1.4691,-1.235,-0.4469,-0.7611,-0.4167,-0.2758,-0.7341,-0.6477,-1.1726,-0.4943,-0.2968,0.2968,-1.0303,-0.4005,-1.3516,-1.1573,-0.5199,-0.6046,-31.4501755442947,-64.2275132126212,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>MANANTIALES I-MANANTIALES II</b><br>Pob: 500.0<br>Score: 0.04 (Muy Baja),-0.9109,-0.5042,1.4167,-1.4167
MARCELO T DE ALVEAR,-0.0391,-0.0936,-0.0389,0.2149,-0.5499,-0.6587,-0.3168,-0.4858,-0.2864,-0.3864,1.0498,-0.2838,0.3244,-0.7336,0.5213,-0.4469,-0.7611,-0.4167,-0.2758,-0.5945,-0.196,-1.1726,-0.4943,-0.2968,0.2968,-0.9395,-0.2307,0.5922,0.2995,-0.4522,-0.6046,-31.3680411492782,-64.1718542573729,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>MARCELO T DE ALVEAR</b><br>Pob: 2748.0<br>Score: 0.05 (Muy Baja),-0.9109,-0.6704,1.3178,-1.3059
MARCOS SASTRE,-0.3667,-0.3521,-0.2676,0.2185,-0.3525,-0.3118,-0.3168,-0.4858,-0.009,-0.1947,-0.3453,-0.2838,0.3244,-1.0458,-0.4188,-0.4469,-0.0807,-0.4167,-0.2758,0.4871,0.4765,0.8528,-0.4943,-0.2968,0.2968,0.1004,-0.2974,-0.0654,-0.2595,-0.0066,-0.0407,-31.4451190053854,-64.149863964445,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Alta,<b>MARCOS SASTRE</b><br>Pob: 1104.0<br>Score: 0.25 (Alta),0.4055,-0.0449,-0.5467,0.5508
MARECHAL,0.122,0.0858,0.0602,0.0855,-0.3525,-0.3118,-0.3168,-0.4858,0.7307,-0.0031,-0.4241,-0.2838,0.3244,-0.2133,0.7875,-0.4469,-0.5518,-0.4167,-0.2758,-0.2217,-0.299,0.8528,-0.4943,-0.2968,0.2968,-0.5938,-0.1518,0.3667,0.2695,-0.418,-0.0407,-31.3955292239017,-64.2142652519137,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>MARECHAL</b><br>Pob: 3557.0<br>Score: 0.12 (Baja),0.4055,-0.6287,0.5974,-0.5888
MARIA LASTENIA,-0.487,-0.3966,-0.3209,0.0571,0.2398,0.7289,-0.3168,-0.4858,0.8232,0.1885,-0.4484,-0.2838,0.3244,1.4691,-1.235,-0.4469,2.8306,-0.4167,-0.2758,2.6411,1.8341,0.8528,-0.4943,-0.2968,0.2968,2.9471,0.9883,-1.3084,-1.1098,-0.4,1.6512,-31.3266603545532,-64.1819207021647,-1.5044,Tipo A (Infr 0.57 - NBI 4.5%),Muy Alta,<b>MARIA LASTENIA</b><br>Pob: 500.0<br>Score: 0.78 (Muy Alta),0.4055,4.0241,-1.6979,1.6766
MARIANO BALCARCE,-0.1894,-0.1458,-0.3286,-0.6485,-0.3525,-0.6587,0.0405,-0.4858,-0.4713,0.5718,-0.3028,-0.2838,0.3244,0.2377,0.19,3.2869,-0.3873,-0.4167,-0.2758,-0.5792,-0.0248,0.8528,-0.4943,-0.2968,0.2968,-0.7436,-0.267,0.4435,0.4623,-0.375,-0.8866,-31.4336980595615,-64.2215931493569,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>MARIANO BALCARCE</b><br>Pob: 1994.0<br>Score: 0.09 (Baja),0.4055,-0.5918,0.9788,-0.9629
MARIANO FRAGUEIRO,0.1366,0.0231,0.2736,0.7202,0.0424,0.382,-0.3168,-0.4858,1.8402,0.7634,-0.3938,-0.2838,0.3244,-0.8723,0.8081,-0.4469,-0.1405,-0.4167,-0.2758,0.2692,-0.3065,0.8528,-0.4943,-0.2968,0.2968,-0.0708,-0.2246,1.1275,0.6464,-0.2576,1.0872,-31.3660728145572,-64.1856708289333,0.625,Tipo C (Infr 0.16 - NBI 14.4%),Media,<b>MARIANO FRAGUEIRO</b><br>Pob: 3630.0<br>Score: 0.22 (Media),0.4055,-0.5487,-0.2924,0.298
MARQUES ANEXO,1.5009,0.9807,1.3483,0.5908,-0.3525,-0.3118,-0.3168,-0.4858,-1.026,-0.7696,-0.5455,-0.2838,-1.0337,-0.9937,1.9019,-0.4469,-0.6863,-0.4167,-0.2758,-1.0409,-0.6477,0.8528,-0.4943,-0.2968,-3.369,-1.1919,-0.0305,2.0505,1.2504,-0.516,-0.0407,-31.37143579108965,-64.19161266923146,0.625,Tipo C (Infr 0.16 - NBI 14.4%),Muy Baja,<b>MARQUES ANEXO</b><br>Pob: 10478.0<br>Score: 0.01 (Muy Baja),-0.9109,-0.7283,1.565,-1.5449
MARQUES DE SOBREMONTE,4.3161,3.6408,2.1868,-0.1184,1.8191,2.1165,1.1124,1.9142,2.2101,-0.0031,8.0373,2.8315,1.6826,-0.1612,2.7831,0.7965,-0.3947,-0.1922,0.8428,-0.8231,-0.5472,0.8528,2.0231,3.369,0.2968,-0.6748,1.2369,0.4535,0.3595,-0.5065,-0.1535,-31.36862893655555,-64.19402795529055,2.7545,Tipo E (Infr 0.11 - NBI 5.5%),Baja,<b>MARQUES DE SOBREMONTE</b><br>Pob: 24608.0<br>Score: 0.10 (Baja),1.6832,-0.7176,0.88,-0.866
MAULLER,0.5558,0.3696,0.548,0.4738,0.832,1.7696,-0.3168,-0.4858,0.3609,-0.578,-0.5455,2.8315,3.0407,-0.6468,1.2797,-0.4469,0.1511,-0.4167,3.9761,-0.639,0.0013,0.8528,-0.4943,3.369,0.2968,0.0827,0.109,0.0004,-0.1272,-0.4173,3.3431,-31.4147746684517,-64.1388534120657,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Alta,<b>MAULLER</b><br>Pob: 5734.0<br>Score: 0.24 (Alta),0.4055,-0.6001,-0.5184,0.5231
MAURIZI,-0.436,-0.3664,-0.3209,-0.1538,-0.3525,-0.3118,-0.3168,-0.4858,-0.7487,-0.1947,-0.5394,-0.2838,-1.0337,0.3764,-0.8098,-0.4469,0.2259,-0.4167,-0.2758,-0.4319,-0.6477,0.8528,-0.4943,-0.2968,0.2968,-0.3425,-0.3338,0.0096,0.1019,0.0093,-0.0407,-31.4274174705639,-64.2081597810474,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>MAURIZI</b><br>Pob: 756.0<br>Score: 0.17 (Media),0.4055,-0.0629,0.1031,-0.1004
MERCANTIL,-0.4426,-0.3889,-0.3819,-0.6697,0.4372,0.7289,0.0405,-0.4858,-0.2864,-0.3864,-0.0178,-0.2838,-1.0337,-0.3347,-0.8552,0.2999,2.8306,-0.4167,-0.2758,0.6574,-0.6477,0.8528,-0.4943,-0.2968,0.2968,1.6612,-0.3459,0.2394,0.1342,1.5888,0.2413,-31.3183526871751,-64.2587038912171,-1.5044,Tipo A (Infr 0.57 - NBI 4.5%),Muy Alta,<b>MERCANTIL</b><br>Pob: 723.0<br>Score: 0.54 (Muy Alta),0.4055,1.5452,-1.4507,1.448
MILITAR GENERAL DEHEZA,-0.4223,-0.3966,-0.3895,-0.7407,-0.1551,0.0351,-0.3168,-0.4858,-0.7487,-0.3864,-0.5455,-0.2838,-1.0337,-1.2712,-0.719,-0.4469,1.0484,-0.4167,-0.2758,-0.4825,-0.6477,0.8528,-0.4943,-0.2968,0.2968,0.0344,-0.1761,-0.91,-0.8637,-0.2956,0.5233,-31.3961038343019,-64.2718381204991,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Alta,<b>MILITAR GENERAL DEHEZA</b><br>Pob: 825.0<br>Score: 0.24 (Alta),0.4055,0.1413,-0.4408,0.4469
MIRADOR,0.0437,0.0192,0.4108,1.0659,-0.5499,-0.6587,-0.3168,-0.4858,0.1759,-0.0031,-0.4605,-0.2838,0.3244,-0.2306,0.6668,-0.4469,-0.7611,-0.4167,-0.2758,-0.4104,-0.2556,-1.1726,-0.4943,-0.2968,0.2968,-0.8204,-0.2125,0.6699,0.5177,-0.4335,-0.6046,-31.4289133054055,-64.1385804949468,0.625,Tipo C (Infr 0.16 - NBI 14.4%),Muy Baja,<b>MIRADOR</b><br>Pob: 3164.0<br>Score: 0.08 (Muy Baja),-0.9109,-0.6569,1.106,-1.0911
MIRADOR DEL CHATEAU,-0.4364,-0.3482,-0.4048,-0.9179,-0.5499,-0.6587,-0.3168,-0.4858,-0.1014,-0.0031,-0.1148,-0.2838,0.3244,1.1569,-0.8119,-0.4469,-0.7611,-0.4167,-0.2758,0.9934,0.9977,-1.1726,-0.4943,-0.2968,0.2968,0.0897,-0.0972,-1.053,-0.8444,-0.3468,-0.6046,-31.38511415213455,-64.26248967015471,1.6898,Tipo D (Infr 0.40 - NBI 2.8%),Alta,<b>MIRADOR DEL CHATEAU</b><br>Pob: 754.0<br>Score: 0.25 (Alta),-0.9109,0.2652,-0.5326,0.537
MIRALTA,0.1163,-0.0176,0.7004,1.9736,-0.5499,-0.6587,-0.3168,1.9142,-0.1014,-0.3864,-0.5151,-0.2838,1.6826,-1.0978,0.7792,-0.4469,-0.7611,1.1332,-0.2758,-0.6068,0.0559,-1.1726,2.0231,-0.2968,0.2968,-0.4402,-0.1943,0.7035,0.2629,-0.3676,-0.6046,-31.4244364501647,-64.1122227442397,0.625,Tipo C (Infr 0.16 - NBI 14.4%),Baja,<b>MIRALTA</b><br>Pob: 3528.0<br>Score: 0.15 (Baja),0.4055,-0.6031,0.3644,-0.3533
MIRIZZI,-0.4486,-0.3966,-0.2752,0.589,0.0424,0.382,-0.3168,-0.4858,0.7307,0.1885,-0.4727,-0.2838,1.6826,-0.4561,-0.8996,-0.4469,2.4765,-0.4167,-0.2758,2.6411,2.9335,0.8528,-0.4943,-0.2968,0.2968,2.7705,-0.2549,-0.7797,-0.7046,0.5745,1.0872,-31.4736776999547,-64.2058443325684,-1.5044,Tipo A (Infr 0.57 - NBI 4.5%),Muy Alta,<b>MIRIZZI</b><br>Pob: 693.0<br>Score: 0.74 (Muy Alta),0.4055,2.5549,-1.6555,1.6524
MUTUAL DE LOS DOCENTES,-0.4414,-0.3939,-0.3972,-0.8311,-0.5499,-0.6587,-0.3168,-0.4858,-0.7487,-0.578,-0.2179,-0.2838,-1.0337,-0.5948,-0.847,-0.4469,-0.7611,-0.4167,-0.2758,-0.4089,-0.6477,-1.1726,-0.4943,-0.2968,0.2968,-0.8193,-0.2792,-0.6297,-0.6005,-0.3852,-0.6046,-31.4569004597575,-64.2241300612357,-0.4397,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>MUTUAL DE LOS DOCENTES</b><br>Pob: 729.0<br>Score: 0.08 (Muy Baja),-0.9109,-0.4105,1.0989,-1.0842
NICOLAS AVELLANEDA,-0.2316,-0.236,-0.2828,-0.3418,0.6346,1.4227,-0.3168,1.9142,0.2684,0.1885,-0.4848,-0.2838,1.6826,-0.6815,0.0745,-0.4469,1.7587,2.6557,-0.2758,0.1649,0.7446,0.8528,2.0231,-0.2968,0.2968,1.8137,-0.2974,0.7245,0.4147,0.6555,2.7791,-31.4623154748996,-64.1037099479582,-1.5044,Tipo A (Infr 0.57 - NBI 4.5%),Muy Alta,<b>NICOLAS AVELLANEDA</b><br>Pob: 1782.0<br>Score: 0.57 (Muy Alta),1.6832,0.2416,-1.4931,1.4896
NUESTRO HOGAR I,-0.4681,-0.3966,-0.2676,0.6777,-0.5499,-0.6587,-0.3168,1.9142,0.5458,-0.0031,-0.5455,-0.2838,0.3244,0.3591,-1.0564,-0.4469,-0.7611,3.2291,-0.2758,2.6411,1.4382,-1.1726,2.0231,-0.2968,0.2968,2.3506,-0.358,0.3319,0.3946,2.8379,-0.6046,-31.4713698368511,-64.1489809392811,1.6898,Tipo D (Infr 0.40 - NBI 2.8%),Muy Alta,<b>NUESTRO HOGAR I</b><br>Pob: 595.0<br>Score: 0.67 (Muy Alta),0.4055,2.6943,-1.599,1.5866
NUESTRO HOGAR II,-0.4151,-0.3917,-0.1532,1.8814,0.2398,0.7289,-0.3168,-0.4858,-0.1939,-0.3864,-0.5455,-0.2838,0.3244,-1.2539,-0.6757,-0.4469,2.7158,-0.4167,-0.2758,0.5623,0.793,0.8528,-0.4943,-0.2968,0.2968,1.5426,-0.3216,-0.0399,-0.284,0.8801,1.6512,-31.387682870044,-64.0982253407013,-1.5044,Tipo A (Infr 0.57 - NBI 4.5%),Muy Alta,<b>NUESTRO HOGAR II</b><br>Pob: 861.0<br>Score: 0.52 (Muy Alta),0.4055,1.1021,-1.4154,1.4134
NUESTRO HOGAR III,1.6328,1.0269,4.2448,2.9611,-0.3525,-0.3118,-0.3168,1.9142,0.6382,-0.578,-0.5273,-0.2838,1.6826,-1.1325,1.9649,-0.4469,-0.6938,0.0762,-0.2758,-0.7924,-0.4244,0.8528,2.0231,-0.2968,0.2968,-0.873,-0.0184,2.1506,1.2464,-0.4829,-0.0407,-31.50091471404605,-64.19982237373814,0.625,Tipo C (Infr 0.16 - NBI 14.4%),Muy Baja,<b>NUESTRO HOGAR III</b><br>Pob: 11140.0<br>Score: 0.07 (Muy Baja),1.6832,-0.7122,1.2543,-1.2366
